order_id,customer_id,order date,Item_name,sales,quantity,discount,profit,"Current Month Sales
","
Previous Month Sales
","Sales Variance
",Growth %,month,Region
266,U4117,10-11-2015,Pasta,79.9,2,0%,35.16,0,0,0.00,0%,Nov-2015,West
267,U9101,16-06-2017,Pasta,14.02,3,20%,4.73,0,0,0.00,0%,Jun-2017,South
269,U5689,09-12-2017,Shawarma,37.21,1,20%,-7.44,0,0,0.00,0%,Dec-2017,East
270,U5910,09-12-2017,Shawarma,57.58,3,20%,21.59,0,0,0.00,0%,Dec-2017,East
272,U7494,30-07-2015,Salad,209.93,7,0%,92.37,0,0,0.00,0%,Jul-2015,East
273,U8973,30-07-2015,Sandwich,5.28,3,0%,2.32,0,0,0.00,0%,Jul-2015,West
274,U7088,30-07-2015,Fried Chicken,10.92,3,20%,4.1,0,0,0.00,0%,Jul-2015,West
275,U4135,16-09-2017,Shawarma,8.82,2,0%,4.06,0,0,0.00,0%,Sep-2017,West
276,U6096,16-09-2017,Sandwich,5.98,1,0%,1.55,0,0,0.00,0%,Sep-2017,West
277,U2294,13-10-2017,Koshary,11.65,2,20%,4.08,0,0,0.00,0%,Oct-2017,West
278,U6279,13-10-2017,Pizza,18.18,4,20%,5.91,0,0,0.00,0%,Oct-2017,West
279,U2372,13-10-2017,Sushi,59.71,6,20%,5.97,0,0,0.00,0%,Oct-2017,East
280,U5413,13-10-2017,Sushi,24.84,3,20%,8.69,0,0,0.00,0%,Oct-2017,East
281,U3248,26-09-2015,Sushi,2.08,5,80%,-3.43,0,0,0.00,0%,Sep-2015,East
282,U5933,26-09-2015,Sandwich,1114.4,7,20%,376.11,0,0,0.00,0%,Sep-2015,East
283,U3043,02-11-2015,Sushi,1038.84,5,20%,51.94,0,0,0.00,0%,Nov-2015,Central
284,U4125,26-09-2015,Burger,141.76,5,20%,47.84,0,0,0.00,0%,Sep-2015,Central
285,U9393,26-09-2015,Burger,239.8,5,20%,47.96,0,0,0.00,0%,Sep-2015,West
286,U6818,26-09-2015,Koshary,31.1,6,20%,10.89,0,0,0.00,0%,Sep-2015,West
287,U8129,18-12-2016,Sushi,254.06,7,70%,-169.37,254.06,0,254.06,0%,Dec-2016,West
288,U9683,18-12-2016,Pasta,194.53,2,20%,24.32,194.53,0,194.53,0%,Dec-2016,West
289,U1131,18-12-2016,Sushi,961.48,5,20%,-204.31,961.48,0,961.48,0%,Dec-2016,South
290,U6227,20-11-2016,Koshary,19.1,7,20%,6.68,0,19.1,-19.10,-10000%,Nov-2016,South
291,U5094,20-11-2016,Salad,18.5,8,20%,6.24,0,18.5,-18.50,-10000%,Nov-2016,South
292,U2522,20-11-2016,Burger,255.98,2,20%,54.4,0,255.98,-255.98,-10000%,Nov-2016,East
293,U5159,20-11-2016,Burger,86.97,3,50%,-48.7,0,86.97,-86.97,-10000%,Nov-2016,East
294,U1162,26-12-2014,Shawarma,300.42,8,20%,78.86,0,0,0.00,0%,Dec-2014,East
295,U4103,26-12-2014,Koshary,230.35,3,20%,20.16,0,0,0.00,0%,Dec-2014,East
296,U6952,26-12-2014,Sandwich,218.35,3,20%,-24.56,0,0,0.00,0%,Dec-2014,West
297,U1787,26-12-2014,Sushi,78.6,5,70%,-62.88,0,0,0.00,0%,Dec-2014,West
298,U5017,26-12-2014,Pasta,27.55,3,20%,9.3,0,0,0.00,0%,Dec-2014,West
299,U7914,28-10-2016,Burger,32.4,5,0%,15.55,0,0,0.00,0%,Oct-2016,West
300,U2216,28-10-2016,Sandwich,1082.48,8,0%,10.82,0,0,0.00,0%,Oct-2016,West
301,U1395,28-10-2016,Koshary,56.91,3,0%,27.32,0,0,0.00,0%,Oct-2016,East
302,U5692,28-10-2016,Salad,77.6,4,0%,38.02,0,0,0.00,0%,Oct-2016,East
303,U2128,28-10-2016,Sandwich,14.28,1,0%,6.57,0,0,0.00,0%,Oct-2016,East
304,U6732,19-11-2017,Shawarma,219.08,3,50%,-131.45,0,0,0.00,0%,Nov-2017,East
305,U4306,04-05-2015,Pasta,26.8,2,0%,12.86,0,0,0.00,0%,May-2015,East
306,U5736,30-12-2014,Shawarma,9.84,3,0%,2.85,0,0,0.00,0%,Dec-2014,Central
307,U1410,01-06-2014,Pizza,45.48,3,0%,20.92,0,0,0.00,0%,Jun-2014,East
308,U3426,01-06-2014,Shawarma,289.2,6,0%,83.87,0,0,0.00,0%,Jun-2014,Central
309,U6237,15-04-2017,Fried Chicken,4.89,1,0%,2,0,0,0.00,0%,Apr-2017,East
310,U9563,12-09-2016,Sandwich,15.14,4,20%,3.59,0,0,0.00,0%,Sep-2016,East
311,U6507,12-09-2016,Burger,466.77,2,20%,52.51,0,0,0.00,0%,Sep-2016,South
312,U5040,12-09-2016,Salad,15.23,1,20%,1.71,0,0,0.00,0%,Sep-2016,West
313,U9743,12-09-2016,Koshary,6.26,3,20%,2.04,0,0,0.00,0%,Sep-2016,West
314,U6970,27-09-2014,Shawarma,87.54,3,0%,37.64,0,0,0.00,0%,Sep-2014,West
315,U9971,09-08-2014,Sandwich,178.38,2,20%,22.3,0,0,0.00,0%,Aug-2014,West
316,U9946,09-08-2014,Pasta,15.55,3,20%,5.44,0,0,0.00,0%,Aug-2014,East
317,U4671,28-12-2014,Pasta,99.14,4,20%,8.67,0,0,0.00,0%,Dec-2014,South
318,U4841,04-11-2014,Salad,135.88,1,10%,24.16,0,0,0.00,0%,Nov-2014,South
319,U2333,04-11-2014,Fried Chicken,3991.98,2,0%,1995.99,0,0,0.00,0%,Nov-2014,East
320,U5125,04-11-2014,Sandwich,275.94,6,0%,80.02,0,0,0.00,0%,Nov-2014,East
321,U6427,04-11-2014,Burger,360,4,0%,129.6,0,0,0.00,0%,Nov-2014,East
322,U5320,04-11-2014,Pasta,43.57,1,0%,13.07,0,0,0.00,0%,Nov-2014,East
323,U6446,19-09-2014,Sushi,7.16,2,0%,3.58,0,0,0.00,0%,Sep-2014,East
324,U9098,23-04-2016,Koshary,251.52,6,20%,81.74,0,0,0.00,0%,Apr-2016,East
325,U4292,23-04-2016,Fried Chicken,99.99,1,0%,35,0,0,0.00,0%,Apr-2016,West
326,U7967,03-11-2017,Pizza,15.99,1,20%,1,0,0,0.00,0%,Nov-2017,West
327,U6672,30-08-2016,Burger,290.9,3,40%,-67.88,0,0,0.00,0%,Aug-2016,West
328,U5053,30-08-2016,Fried Chicken,54.22,2,20%,3.39,0,0,0.00,0%,Aug-2016,South
329,U2065,30-08-2016,Sushi,786.74,4,30%,-258.5,0,0,0.00,0%,Aug-2016,East
330,U5190,30-08-2016,Pizza,100.24,10,20%,33.83,0,0,0.00,0%,Aug-2016,East
331,U4753,30-08-2016,Koshary,37.76,6,70%,-27.69,0,0,0.00,0%,Aug-2016,East
332,U7109,25-04-2016,Salad,82.8,2,40%,-20.7,0,0,0.00,0%,Apr-2016,East
333,U6168,25-04-2016,Shawarma,20.72,2,70%,-13.82,0,0,0.00,0%,Apr-2016,East
334,U7764,25-04-2016,Sushi,4.9,3,70%,-3.43,0,0,0.00,0%,Apr-2016,East
335,U8223,01-09-2015,Sandwich,4.75,1,20%,1.6,0,0,0.00,0%,Sep-2015,East
336,U3341,01-09-2015,Koshary,959.98,2,20%,335.99,0,0,0.00,0%,Sep-2015,East
337,U5831,01-09-2015,Burger,14.37,4,20%,4.49,0,0,0.00,0%,Sep-2015,West
338,U1566,12-07-2014,Pasta,7.71,2,20%,2.8,0,0,0.00,0%,Jul-2014,West
339,U8796,12-07-2014,Salad,698.35,3,20%,-17.46,0,0,0.00,0%,Jul-2014,West
340,U4012,22-06-2015,Shawarma,4.96,4,0%,2.33,0,0,0.00,0%,Jun-2015,West
341,U5228,13-04-2014,Pizza,17.86,4,20%,1.12,0,0,0.00,0%,Apr-2014,West
342,U1719,13-04-2014,Fried Chicken,509.97,10,70%,-407.98,0,0,0.00,0%,Apr-2014,West
343,U7101,13-04-2014,Sushi,30.99,13,20%,10.07,0,0,0.00,0%,Apr-2014,East
344,U4607,13-04-2014,Pasta,71.93,12,40%,8.39,0,0,0.00,0%,Apr-2014,East
345,U4042,20-12-2015,Shawarma,88.8,4,20%,-2.22,0,0,0.00,0%,Dec-2015,East
346,U1991,15-06-2017,Fried Chicken,47.98,3,20%,4.8,0,0,0.00,0%,Jun-2017,East
348,U4466,08-07-2017,Koshary,24.56,2,0%,11.54,0,0,0.00,0%,Jul-2017,Central
349,U9516,08-07-2017,Burger,12.96,2,0%,4.15,0,0,0.00,0%,Jul-2017,West
350,U4049,01-09-2016,Burger,6.79,1,0%,2.31,0,0,0.00,0%,Sep-2016,East
351,U1057,01-09-2016,Burger,24.56,2,0%,11.54,0,0,0.00,0%,Sep-2016,East
352,U6297,01-09-2016,Burger,3.05,1,20%,1.07,0,0,0.00,0%,Sep-2016,East
353,U6046,01-09-2016,Sushi,49.12,4,0%,23.09,0,0,0.00,0%,Sep-2016,East
354,U7360,01-09-2016,Fried Chicken,4355.17,4,20%,1415.43,0,0,0.00,0%,Sep-2016,East
355,U5510,08-04-2016,Burger,388.7,6,20%,-4.86,0,0,0.00,0%,Apr-2016,East
356,U2313,08-04-2016,Pasta,8.26,2,0%,3.8,0,0,0.00,0%,Apr-2016,East
357,U6634,08-04-2016,Pizza,17.04,4,0%,6.99,0,0,0.00,0%,Apr-2016,East
358,U3209,08-04-2016,Shawarma,34.4,5,0%,15.82,0,0,0.00,0%,Apr-2016,East
359,U5218,23-04-2016,Koshary,36.24,5,20%,11.33,0,0,0.00,0%,Apr-2016,East
360,U3950,08-03-2017,Sandwich,647.84,8,0%,168.44,0,0,0.00,0%,Mar-2017,East
361,U1504,08-03-2017,Salad,20.7,2,0%,9.94,0,0,0.00,0%,Mar-2017,East
362,U9699,25-09-2017,Pizza,20.7,2,0%,9.94,0,0,0.00,0%,Sep-2017,South
363,U3594,25-09-2017,Salad,488.65,3,10%,86.87,0,0,0.00,0%,Sep-2017,South
364,U5311,25-09-2017,Pasta,5.56,2,0%,1.45,0,0,0.00,0%,Sep-2017,South
365,U7818,25-09-2017,Fried Chicken,47.12,8,0%,20.73,0,0,0.00,0%,Sep-2017,East
366,U2747,24-09-2014,Fried Chicken,211.96,4,0%,8.48,0,0,0.00,0%,Sep-2014,East
367,U6679,21-10-2016,Sandwich,23.2,4,0%,10.44,0,0,0.00,0%,Oct-2016,East
368,U3137,21-10-2016,Pizza,7.36,2,0%,0.15,0,0,0.00,0%,Oct-2016,East
369,U9788,21-10-2016,Sandwich,104.79,7,0%,29.34,0,0,0.00,0%,Oct-2016,West
370,U8265,21-10-2016,Burger,1043.92,4,0%,271.42,0,0,0.00,0%,Oct-2016,East
371,U2919,29-05-2017,Salad,25.92,5,20%,9.4,0,0,0.00,0%,May-2017,East
372,U3855,29-05-2017,Sushi,53.42,3,20%,4.67,0,0,0.00,0%,May-2017,East
373,U7608,23-07-2014,Pasta,8.16,5,70%,-5.71,0,0,0.00,0%,Jul-2014,East
374,U9093,23-07-2014,Shawarma,1023.94,8,20%,179.19,0,0,0.00,0%,Jul-2014,Central
375,U5609,23-07-2014,Pasta,9.24,1,20%,0.92,0,0,0.00,0%,Jul-2014,Central
376,U9131,23-07-2014,Sandwich,479.04,10,20%,-29.94,0,0,0.00,0%,Jul-2014,West
377,U4211,28-09-2016,Salad,99.14,4,20%,30.98,0,0,0.00,0%,Sep-2016,West
378,U8046,27-08-2017,Sushi,1488.42,7,30%,-297.68,0,0,0.00,0%,Aug-2017,West
379,U2368,28-04-2015,Salad,8.65,3,80%,-20.33,0,0,0.00,0%,Apr-2015,West
380,U4227,28-04-2015,Pasta,23.83,3,20%,2.68,0,0,0.00,0%,Apr-2015,Central
381,U6363,28-04-2015,Burger,12.18,4,80%,-18.87,0,0,0.00,0%,Apr-2015,East
382,U8862,28-10-2016,Shawarma,50.96,7,0%,25.48,0,0,0.00,0%,Oct-2016,Central
383,U9269,28-10-2016,Pizza,49.54,3,20%,17.34,0,0,0.00,0%,Oct-2016,Central
384,U5499,26-06-2015,Pasta,41.9,2,0%,8.8,0,0,0.00,0%,Jun-2015,Central
385,U9645,27-11-2015,Shawarma,375.46,3,45%,-157.01,0,0,0.00,0%,Nov-2015,West
388,U1409,03-12-2015,Fried Chicken,2.96,1,20%,0.78,0,0,0.00,0%,Dec-2015,West
389,U9382,24-11-2014,Sandwich,2.62,1,20%,0.43,0,0,0.00,0%,Nov-2014,Central
390,U4611,11-12-2017,Fried Chicken,23.36,4,20%,7.88,0,0,0.00,0%,Dec-2017,South
391,U5901,11-12-2017,Pasta,39.98,2,0%,13.59,0,0,0.00,0%,Dec-2017,South
393,U6961,21-09-2014,Sandwich,1799.97,3,0%,701.99,0,0,0.00,0%,Sep-2014,East
394,U1227,07-06-2014,Fried Chicken,12.46,3,80%,-20.56,0,0,0.00,0%,Jun-2014,East
395,U9168,30-06-2017,Koshary,75.79,3,20%,25.58,0,0,0.00,0%,Jun-2017,East
396,U1989,17-10-2017,Koshary,49.96,2,0%,9.49,0,0,0.00,0%,Oct-2017,East
397,U5102,17-10-2017,Pasta,12.96,2,0%,6.22,0,0,0.00,0%,Oct-2017,East
398,U2446,31-10-2015,Shawarma,70.12,4,0%,21.04,0,0,0.00,0%,Oct-2015,West
399,U3713,08-09-2016,Shawarma,35.95,3,20%,3.6,0,0,0.00,0%,Sep-2016,West
400,U6620,08-09-2016,Sandwich,2396.27,4,32%,-317.15,0,0,0.00,0%,Sep-2016,Central
401,U8187,08-09-2016,Sushi,131.14,4,20%,-32.78,0,0,0.00,0%,Sep-2016,West
402,U2071,08-09-2016,Shawarma,57.58,2,20%,0.72,0,0,0.00,0%,Sep-2016,East
403,U1785,24-12-2014,Shawarma,9.57,2,20%,3.47,0,0,0.00,0%,Dec-2014,East
404,U8110,16-04-2014,Pasta,39.07,6,20%,9.77,0,0,0.00,0%,Apr-2014,Central
405,U8258,24-12-2017,Fried Chicken,35.91,3,0%,9.7,0,0,0.00,0%,Dec-2017,Central
406,U5862,08-12-2017,Koshary,179.95,5,0%,37.79,0,0,0.00,0%,Dec-2017,Central
407,U6410,08-12-2017,Koshary,1199.98,3,20%,434.99,0,0,0.00,0%,Dec-2017,Central
408,U3785,08-12-2017,Sandwich,27.15,5,0%,13.3,0,0,0.00,0%,Dec-2017,Central
409,U1986,08-12-2017,Pizza,1004.02,7,20%,-112.95,0,0,0.00,0%,Dec-2017,South
410,U4202,08-12-2017,Sushi,9.68,1,0%,4.65,0,0,0.00,0%,Dec-2017,South
411,U2647,08-12-2017,Sushi,28.35,9,0%,13.61,0,0,0.00,0%,Dec-2017,East
413,U9677,08-12-2017,Salad,1336.83,13,15%,31.45,0,0,0.00,0%,Dec-2017,West
414,U4756,08-12-2017,Salad,113.57,2,20%,-18.45,0,0,0.00,0%,Dec-2017,West
415,U2691,03-11-2017,Pasta,139.86,7,0%,65.73,0,0,0.00,0%,Nov-2017,West
416,U9274,03-11-2017,Sandwich,307.14,4,20%,26.87,0,0,0.00,0%,Nov-2017,West
417,U8086,24-06-2017,Fried Chicken,95.92,8,0%,25.9,0,0,0.00,0%,Jun-2017,West
419,U6416,06-11-2017,Sushi,5.78,1,0%,2.83,0,0,0.00,0%,Nov-2017,West
420,U3118,04-03-2017,Pizza,9.32,4,0%,2.7,0,0,0.00,0%,Mar-2017,West
421,U9839,04-03-2017,Burger,15.25,1,0%,7.02,0,0,0.00,0%,Mar-2017,West
422,U9716,22-06-2014,Koshary,196.75,6,20%,56.57,0,0,0.00,0%,Jun-2014,West
423,U8010,19-10-2017,Pizza,56.56,4,0%,14.71,0,0,0.00,0%,Oct-2017,West
424,U6725,19-10-2017,Fried Chicken,32.7,3,0%,8.5,0,0,0.00,0%,Oct-2017,West
425,U2256,21-08-2017,Burger,866.4,4,0%,225.26,0,0,0.00,0%,Aug-2017,West
426,U3580,23-11-2017,Pasta,28.4,2,0%,11.08,0,0,0.00,0%,Nov-2017,West
427,U3849,23-11-2017,Shawarma,287.92,8,0%,138.2,0,0,0.00,0%,Nov-2017,South
428,U8599,12-09-2014,Koshary,69.99,1,0%,30.1,0,0,0.00,0%,Sep-2014,West
429,U6272,01-10-2017,Fried Chicken,6.67,6,20%,0.5,0,0,0.00,0%,Oct-2017,West
430,U7285,15-04-2016,Koshary,189.59,2,70%,-145.35,0,0,0.00,0%,Apr-2016,West
431,U8233,15-04-2016,Pasta,408.74,7,20%,76.64,0,0,0.00,0%,Apr-2016,East
432,U9194,15-04-2016,Sandwich,291.96,5,20%,54.74,0,0,0.00,0%,Apr-2016,East
433,U6238,15-04-2016,Shawarma,4.77,2,20%,-0.77,0,0,0.00,0%,Apr-2016,South
434,U6304,06-06-2016,Sandwich,714.3,5,0%,207.15,0,0,0.00,0%,Jun-2016,Central
435,U6242,19-12-2014,Pizza,4.81,2,70%,-3.69,0,0,0.00,0%,Dec-2014,Central
436,U7787,19-12-2014,Pasta,247.8,5,20%,-18.59,0,0,0.00,0%,Dec-2014,East
437,U4669,12-06-2016,Sandwich,1007.98,3,30%,43.2,0,0,0.00,0%,Jun-2016,Central
438,U3106,12-06-2016,Sandwich,313.49,7,20%,113.64,0,0,0.00,0%,Jun-2016,South
439,U1870,15-09-2017,Sandwich,31.87,8,20%,11.55,0,0,0.00,0%,Sep-2017,South
440,U7353,20-01-2017,Sandwich,207.85,3,10%,2.31,0,0,0.00,0%,Jan-2017,South
441,U8977,05-09-2016,Fried Chicken,12.22,1,0%,3.67,0,0,0.00,0%,Sep-2016,South
442,U8873,05-09-2016,Salad,194.94,3,0%,23.39,0,0,0.00,0%,Sep-2016,East
443,U5696,05-09-2016,Fried Chicken,70.95,3,0%,20.58,0,0,0.00,0%,Sep-2016,South
444,U6519,05-09-2016,Koshary,91.36,4,0%,42.03,0,0,0.00,0%,Sep-2016,South
445,U3556,05-09-2016,Sushi,242.94,3,0%,29.15,0,0,0.00,0%,Sep-2016,Central
446,U1834,05-09-2016,Koshary,22.05,7,0%,10.58,0,0,0.00,0%,Sep-2016,Central
447,U9948,20-03-2017,Burger,2.91,1,0%,1.37,0,0,0.00,0%,Mar-2017,Central
448,U5292,01-04-2016,Sandwich,59.52,3,0%,15.48,0,0,0.00,0%,Apr-2016,East
450,U2194,01-04-2016,Pizza,263.88,6,0%,71.25,0,0,0.00,0%,Apr-2016,Central
451,U8238,01-04-2016,Shawarma,30.48,3,0%,7.92,0,0,0.00,0%,Apr-2016,Central
452,U4153,01-04-2016,Salad,9.84,3,0%,2.85,0,0,0.00,0%,Apr-2016,Central
453,U2301,01-04-2016,Shawarma,35.12,4,0%,9.13,0,0,0.00,0%,Apr-2016,Central
454,U3559,20-10-2017,Shawarma,284.36,2,40%,-75.83,0,0,0.00,0%,Oct-2017,Central
455,U5523,20-10-2017,Sandwich,665.41,2,20%,66.54,0,0,0.00,0%,Oct-2017,Central
456,U1061,13-12-2016,Burger,63.88,4,0%,24.91,63.88,0,63.88,0%,Dec-2016,Central
457,U5672,12-02-2014,Burger,129.57,2,20%,-24.29,0,0,0.00,0%,Feb-2014,East
458,U5268,26-09-2016,Pasta,747.56,3,30%,-96.11,0,0,0.00,0%,Sep-2016,East
459,U1295,26-09-2016,Shawarma,8.93,2,20%,3.35,0,0,0.00,0%,Sep-2016,East
460,U2369,15-12-2015,Salad,103.92,4,0%,36.37,0,0,0.00,0%,Dec-2015,East
461,U1356,15-12-2015,Koshary,899.91,9,0%,377.96,0,0,0.00,0%,Dec-2015,East
462,U1981,15-12-2015,Sushi,51.31,3,20%,18.6,0,0,0.00,0%,Dec-2015,East
463,U9294,22-04-2016,Burger,23.56,5,20%,7.07,0,0,0.00,0%,Apr-2016,East
464,U7255,22-04-2016,Koshary,1272.63,6,50%,-814.48,0,0,0.00,0%,Apr-2016,East
466,U5671,22-04-2016,Koshary,185.38,2,20%,-34.76,0,0,0.00,0%,Apr-2016,Central
467,U4691,22-04-2016,Pizza,78.27,2,20%,5.87,0,0,0.00,0%,Apr-2016,West
468,U9904,17-01-2015,Fried Chicken,254.74,7,60%,-312.06,0,0,0.00,0%,Jan-2015,Central
469,U2551,31-03-2017,Pasta,205.33,2,32%,-36.24,0,0,0.00,0%,Mar-2017,Central
470,U1284,16-12-2016,Shawarma,4.79,3,80%,-7.9,4.79,0,4.79,0%,Dec-2016,West
471,U4473,20-12-2015,Koshary,55.48,1,0%,26.63,0,0,0.00,0%,Dec-2015,West
472,U5728,09-11-2014,Koshary,340.92,3,0%,3.41,0,0,0.00,0%,Nov-2014,West
473,U6784,09-11-2014,Sandwich,222.67,2,15%,10.48,0,0,0.00,0%,Nov-2014,West
474,U6013,09-11-2014,Burger,703.97,4,20%,88,0,0,0.00,0%,Nov-2014,West
475,U4796,09-11-2014,Shawarma,92.52,6,0%,24.98,0,0,0.00,0%,Nov-2014,West
476,U9794,09-11-2014,Burger,62.65,7,0%,28.82,0,0,0.00,0%,Nov-2014,West
477,U4181,09-11-2014,Koshary,94.85,5,0%,45.53,0,0,0.00,0%,Nov-2014,West
480,U4859,26-06-2016,Pizza,14.7,5,0%,6.62,0,0,0.00,0%,Jun-2016,Central
481,U6270,26-06-2016,Pasta,704.25,5,0%,84.51,0,0,0.00,0%,Jun-2016,Central
482,U5179,06-10-2014,Pasta,9.09,3,0%,1.91,0,0,0.00,0%,Oct-2014,Central
483,U4485,22-07-2014,Shawarma,5.96,2,0%,1.67,0,0,0.00,0%,Jul-2014,East
484,U7351,22-07-2014,Koshary,159.98,2,0%,57.59,0,0,0.00,0%,Jul-2014,West
485,U5506,10-06-2017,Koshary,29.6,2,0%,14.8,0,0,0.00,0%,Jun-2017,West
486,U8509,10-06-2017,Pizza,514.17,5,15%,-30.25,0,0,0.00,0%,Jun-2017,West
487,U2357,10-06-2017,Pasta,279.96,5,20%,17.5,0,0,0.00,0%,Jun-2017,West
488,U4865,29-10-2014,Burger,2735.95,6,20%,341.99,0,0,0.00,0%,Oct-2014,West
489,U3746,09-06-2014,Shawarma,7.99,1,20%,0.6,0,0,0.00,0%,Jun-2014,West
490,U9324,09-06-2014,Koshary,63.98,2,20%,10.4,0,0,0.00,0%,Jun-2014,West
491,U6963,09-06-2014,Sandwich,70.37,2,20%,6.16,0,0,0.00,0%,Jun-2014,East
492,U4112,14-09-2014,Pizza,449.15,5,0%,8.98,0,0,0.00,0%,Sep-2014,East
493,U5188,14-09-2014,Pasta,11.07,3,0%,5.09,0,0,0.00,0%,Sep-2014,East
494,U4174,09-05-2016,Fried Chicken,93.98,2,0%,13.16,0,0,0.00,0%,May-2016,West
495,U7846,18-03-2016,Sushi,189.88,3,40%,-94.94,0,0,0.00,0%,Mar-2016,East
496,U6375,27-12-2015,Burger,105.42,2,0%,51.66,0,0,0.00,0%,Dec-2015,East
497,U9312,25-07-2016,Koshary,119.62,8,20%,40.37,0,0,0.00,0%,Jul-2016,West
498,U7641,25-07-2016,Salad,255.76,4,0%,81.84,0,0,0.00,0%,Jul-2016,West
499,U5624,25-07-2016,Salad,241.57,2,20%,18.12,0,0,0.00,0%,Jul-2016,West
500,U5908,25-07-2016,Koshary,69.3,9,0%,22.87,0,0,0.00,0%,Jul-2016,Central
501,U2921,30-05-2016,Sushi,22.62,2,70%,-15.08,0,0,0.00,0%,May-2016,Central
502,U9536,30-05-2016,Koshary,14.95,2,70%,-11.96,0,0,0.00,0%,May-2016,Central
503,U8936,30-05-2016,Sushi,801.57,2,20%,50.1,0,0,0.00,0%,May-2016,Central
504,U1508,30-05-2016,Burger,2.38,3,70%,-1.9,0,0,0.00,0%,May-2016,East
505,U9692,30-05-2016,Pizza,32.79,1,20%,11.89,0,0,0.00,0%,May-2016,East
506,U4749,12-11-2017,Sandwich,15.92,5,20%,5.37,0,0,0.00,0%,Nov-2017,West
507,U1648,16-03-2015,Koshary,2.74,1,0%,0.74,0,0,0.00,0%,Mar-2015,South
508,U1147,16-03-2015,Sandwich,8.34,3,0%,2.17,0,0,0.00,0%,Mar-2015,South
509,U5172,16-03-2015,Sandwich,46.74,3,0%,11.69,0,0,0.00,0%,Mar-2015,West
510,U5148,16-03-2015,Shawarma,6354.95,5,0%,3177.48,0,0,0.00,0%,Mar-2015,West
511,U9603,26-11-2017,Sushi,126.3,3,0%,40.42,0,0,0.00,0%,Nov-2017,West
512,U2263,26-11-2017,Shawarma,38.04,2,0%,12.17,0,0,0.00,0%,Nov-2017,West
513,U4745,20-10-2016,Salad,7.15,3,20%,0.72,0,0,0.00,0%,Oct-2016,West
514,U8805,21-12-2017,Shawarma,6.63,3,0%,1.79,0,0,0.00,0%,Dec-2017,West
515,U7184,21-12-2017,Koshary,5.88,2,0%,1.71,0,0,0.00,0%,Dec-2017,West
516,U3606,22-01-2017,Sushi,2999.95,5,0%,1379.98,0,0,0.00,0%,Jan-2017,West
517,U5952,22-01-2017,Sushi,51.45,3,0%,13.89,0,0,0.00,0%,Jan-2017,West
518,U1975,22-01-2017,Shawarma,11.96,2,0%,5.38,0,0,0.00,0%,Jan-2017,East
519,U5181,22-01-2017,Pizza,1126.02,3,0%,56.3,0,0,0.00,0%,Jan-2017,South
520,U6120,22-03-2015,Pasta,18.39,1,20%,5.29,0,0,0.00,0%,Mar-2015,South
521,U4612,22-03-2015,Burger,129.57,2,20%,-25.91,0,0,0.00,0%,Mar-2015,South
522,U3355,22-03-2015,Sushi,14.11,9,80%,-21.17,0,0,0.00,0%,Mar-2015,South
523,U9502,23-01-2017,Sushi,210.98,2,0%,21.1,0,0,0.00,0%,Jan-2017,Central
524,U6042,21-05-2016,Pasta,55.18,3,20%,-12.41,0,0,0.00,0%,May-2016,Central
525,U3127,21-05-2016,Fried Chicken,66.26,2,0%,27.17,0,0,0.00,0%,May-2016,East
526,U6953,26-12-2015,Pasta,22.2,5,0%,10.43,0,0,0.00,0%,Dec-2015,West
527,U4797,21-10-2017,Sandwich,683.95,3,20%,42.75,0,0,0.00,0%,Oct-2017,West
528,U1954,21-10-2017,Burger,45.7,3,20%,5.14,0,0,0.00,0%,Oct-2017,West
529,U4742,03-09-2015,Salad,36.34,3,20%,-7.27,0,0,0.00,0%,Sep-2015,West
530,U3750,03-09-2015,Sandwich,666.25,1,20%,-149.91,0,0,0.00,0%,Sep-2015,West
531,U6920,03-09-2015,Pasta,52.51,6,20%,19.69,0,0,0.00,0%,Sep-2015,West
532,U1869,07-11-2015,Koshary,190.72,1,20%,11.92,0,0,0.00,0%,Nov-2015,Central
533,U7560,07-09-2017,Pizza,47.94,3,0%,2.4,0,0,0.00,0%,Sep-2017,Central
534,U7639,29-05-2016,Koshary,979.95,5,0%,274.39,0,0,0.00,0%,May-2016,Central
535,U6529,29-05-2016,Pizza,22.75,5,0%,11.38,0,0,0.00,0%,May-2016,Central
536,U5511,10-07-2016,Pasta,16.77,2,20%,1.47,0,0,0.00,0%,Jul-2016,West
537,U1208,03-09-2017,Fried Chicken,42.62,7,80%,-68.19,0,0,0.00,0%,Sep-2017,West
538,U5651,03-12-2015,Pizza,10.75,4,20%,3.36,0,0,0.00,0%,Dec-2015,East
539,U4139,07-12-2015,Koshary,152.94,3,0%,41.29,0,0,0.00,0%,Dec-2015,South
541,U4272,01-02-2014,Fried Chicken,468.9,6,0%,206.32,0,0,0.00,0%,Feb-2014,South
542,U4406,14-07-2016,Sandwich,380.86,8,20%,38.09,0,0,0.00,0%,Jul-2016,East
543,U9629,18-12-2015,Pasta,646.78,9,20%,-145.52,0,0,0.00,0%,Dec-2015,East
544,U9242,11-05-2014,Sushi,58.11,2,20%,7.26,0,0,0.00,0%,May-2014,East
546,U8437,11-05-2014,Sushi,66.11,4,60%,-84.29,0,0,0.00,0%,May-2014,West
547,U7458,19-11-2017,Koshary,41.28,6,20%,13.93,0,0,0.00,0%,Nov-2017,West
548,U5239,19-11-2017,Sushi,13.36,2,0%,6.41,0,0,0.00,0%,Nov-2017,South
